Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Gender (product.metafields.custom.gender),Source SKU (product.metafields.custom.source_sku),Source URL (product.metafields.custom.source_url)
,adidas-adizero-evo-sl-women-aurora-coffee-iron-metallic-blush-pink-kk1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KK1952_05?wid=1600&hei=1600&fmt=png-alpha,4,adidas Adizero Evo SL Women's Running Shoes - Aurora Coffee/Iron Metallic/Blush Pink - view 4,,,,,,,,
,adidas-adizero-evo-sl-women-aurora-coffee-iron-metallic-blush-pink-kk1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KK1952_06?wid=1600&hei=1600&fmt=png-alpha,5,adidas Adizero Evo SL Women's Running Shoes - Aurora Coffee/Iron Metallic/Blush Pink - view 5,,,,,,,,
adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,"<p>Feel the surge of speed with the adidas Adizero Evo. Inspired by the world-record-breaking EVO 1, these breathable running shoes carry the same ultra-fast mentality as a versatile tempo trainer, perfect for pushing your limits in every step. The synthetic and textile upper ensures durability and targeted support, while the Lightstrike Pro technology delivers super-light cushioning to keep you quick and agile on your feet. Constructed with at least 20% recycled content, the adidas adiZero Evo brings peak performance and sustainability, making your every step count.</p> <p><strong>adidas adiZero Evo features:</strong></p> <ul> <li>Regular fit gives a relaxed feel.</li> <li>Lace closure provides a customised fit.</li> <li>Textile lining maximises comfort.</li> <li>3-Stripes add a bold, signature look.</li> <li>Small stiffening element ensures a little extra snap in each step.</li> <li>Continental Rubber outsole delivers grip and reliable traction.</li> </ul> <p>*By reusing materials that have already been created, adidas helps to reduce waste and reliance on finite resources and reduce the footprint of the products.</p><hr /><p>From daily miles to tempo sessions and race-day efforts, this lightweight runner is built to help you move fast without giving up comfort. Inspired by the record-setting EVO 1, the adidas Adizero Evo SL pairs a breathable synthetic and textile upper with ultra-light Lightstrike Pro cushioning for a smooth, energetic ride. A streamlined shape, subtle stiffening element, and dependable Continental Rubber outsole keep the feel quick, efficient, and ready for repeat miles.</p><ul><li>Regular fit</li><li>Lace closure for a secure feel</li><li>Textile lining for added comfort</li><li>Lightstrike Pro midsole for lightweight cushioning and energy return</li><li>Small stiffening element for extra snap through transitions</li><li>Continental Rubber outsole for road-ready traction</li><li>Made with at least 20% recycled content</li></ul>  <p><strong>Size &amp; Fit Guidance</strong></p><p>For the best fit, most runners can start with their usual size. If you prefer a little extra room for long runs or thicker socks, a half size up may feel best. The fit is generally secure through the midfoot with enough forefoot space for many runners.</p>  <p><strong>Best For</strong></p><p>Best for daily training, long runs, tempo work, and runners who want one shoe that can also handle race day.</p>  <p><strong>Cushioning &amp; Road Feel</strong></p><p>Reviewers consistently call out the soft, bouncy ride and lightweight feel, with enough cushioning to stay comfortable over everything from short runs to half and full marathon training. The platform feels lively and responsive rather than bulky, giving you smooth landings with quick turnover.</p>  <p><strong>Break-In &amp; Durability</strong></p><p>Most runners find it comfortable right away, while some say it settles in even more after a few runs. The lightweight build has also earned praise for holding up through regular training mileage, especially in a road-running rotation.</p>",adidas,Apparel & Accessories > Shoes,Running Shoes,"footlocker-expansion-batch-2026-09, footlocker-source, new-arrivals, adidas, style:KI3383, women, Running, running",TRUE,Active,KI3383-11-5,198323993793,Color,Silver Met/Lucid Red/Iron Met,,Size,11.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/KI3383_01?wid=1600&hei=1600&fmt=png-alpha,1,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met - primary view,https://assets.footlocker.com/is/image/FLDM/KI3383_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met,Shop adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met at Sneaker Head.,Grey,Women's,KI3383,https://www.footlocker.com/product/adidas-adizero-evo-sl-womens/KI3383.html
,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,,,,,,,,KI3383-12,198323993816,Color,Silver Met/Lucid Red/Iron Met,,Size,12,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/KI3383_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KI3383_03?wid=1600&hei=1600&fmt=png-alpha,2,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met - view 2,,,,,,,,
,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KI3383_04?wid=1600&hei=1600&fmt=png-alpha,3,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met - view 3,,,,,,,,
,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KI3383_05?wid=1600&hei=1600&fmt=png-alpha,4,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met - view 4,,,,,,,,
,adidas-adizero-evo-sl-women-silver-met-lucid-red-iron-met-ki3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/KI3383_06?wid=1600&hei=1600&fmt=png-alpha,5,adidas Adizero Evo SL Women's Running Shoes - Silver Met/Lucid Red/Iron Met - view 5,,,,,,,,
adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,"<p>Feel the surge of speed with the adidas Adizero Evo. Inspired by the world-record-breaking EVO 1, these breathable running shoes carry the same ultra-fast mentality as a versatile tempo trainer, perfect for pushing your limits in every step. The synthetic and textile upper ensures durability and targeted support, while the Lightstrike Pro technology delivers super-light cushioning to keep you quick and agile on your feet. Constructed with at least 20% recycled content, the adidas adiZero Evo brings peak performance and sustainability, making your every step count.</p> <p><strong>adidas adiZero Evo features:</strong></p> <ul> <li>Regular fit gives a relaxed feel.</li> <li>Lace closure provides a customised fit.</li> <li>Textile lining maximises comfort.</li> <li>3-Stripes add a bold, signature look.</li> <li>Small stiffening element ensures a little extra snap in each step.</li> <li>Continental Rubber outsole delivers grip and reliable traction.</li> </ul> <p>*By reusing materials that have already been created, adidas helps to reduce waste and reliance on finite resources and reduce the footprint of the products.</p><hr /><p>From daily miles to tempo sessions and race-day efforts, this lightweight runner is built to help you move fast without giving up comfort. Inspired by the record-setting EVO 1, the adidas Adizero Evo SL pairs a breathable synthetic and textile upper with ultra-light Lightstrike Pro cushioning for a smooth, energetic ride. A streamlined shape, subtle stiffening element, and dependable Continental Rubber outsole keep the feel quick, efficient, and ready for repeat miles.</p><ul><li>Regular fit</li><li>Lace closure for a secure feel</li><li>Textile lining for added comfort</li><li>Lightstrike Pro midsole for lightweight cushioning and energy return</li><li>Small stiffening element for extra snap through transitions</li><li>Continental Rubber outsole for road-ready traction</li><li>Made with at least 20% recycled content</li></ul>  <p><strong>Size &amp; Fit Guidance</strong></p><p>For the best fit, most runners can start with their usual size. If you prefer a little extra room for long runs or thicker socks, a half size up may feel best. The fit is generally secure through the midfoot with enough forefoot space for many runners.</p>  <p><strong>Best For</strong></p><p>Best for daily training, long runs, tempo work, and runners who want one shoe that can also handle race day.</p>  <p><strong>Cushioning &amp; Road Feel</strong></p><p>Reviewers consistently call out the soft, bouncy ride and lightweight feel, with enough cushioning to stay comfortable over everything from short runs to half and full marathon training. The platform feels lively and responsive rather than bulky, giving you smooth landings with quick turnover.</p>  <p><strong>Break-In &amp; Durability</strong></p><p>Most runners find it comfortable right away, while some say it settles in even more after a few runs. The lightweight build has also earned praise for holding up through regular training mileage, especially in a road-running rotation.</p>",adidas,Apparel & Accessories > Shoes,Running Shoes,"footlocker-expansion-batch-2026-09, footlocker-source, new-arrivals, adidas, style:JS4454, women, Running, running",TRUE,Active,JS4454-9,197620383931,Color,White/Blue Fusion,,Size,9,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/JS4454_01?wid=1600&hei=1600&fmt=png-alpha,1,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion - primary view,https://assets.footlocker.com/is/image/FLDM/JS4454_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion,Shop adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion at Sneaker Head.,White,Women's,JS4454,https://www.footlocker.com/product/adidas-adizero-evo-sl-womens/JS4454.html
,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,,,,,,,,JS4454-10,197620383863,Color,White/Blue Fusion,,Size,10,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JS4454_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JS4454_02?wid=1600&hei=1600&fmt=png-alpha,2,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion - view 2,,,,,,,,
,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JS4454_03?wid=1600&hei=1600&fmt=png-alpha,3,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion - view 3,,,,,,,,
,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JS4454_04?wid=1600&hei=1600&fmt=png-alpha,4,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion - view 4,,,,,,,,
,adidas-adizero-evo-sl-women-white-blue-fusion-js4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JS4454_05?wid=1600&hei=1600&fmt=png-alpha,5,adidas Adizero Evo SL Women's Running Shoes - White/Blue Fusion - view 5,,,,,,,,
adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,"<p>Feel the surge of speed with the adidas Adizero Evo. Inspired by the world-record-breaking EVO 1, these breathable running shoes carry the same ultra-fast mentality as a versatile tempo trainer, perfect for pushing your limits in every step. The synthetic and textile upper ensures durability and targeted support, while the Lightstrike Pro technology delivers super-light cushioning to keep you quick and agile on your feet. Constructed with at least 20% recycled content, the adidas adiZero Evo brings peak performance and sustainability, making your every step count.</p> <p><strong>adidas adiZero Evo features:</strong></p> <ul> <li>Regular fit gives a relaxed feel.</li> <li>Lace closure provides a customised fit.</li> <li>Textile lining maximises comfort.</li> <li>3-Stripes add a bold, signature look.</li> <li>Small stiffening element ensures a little extra snap in each step.</li> <li>Continental Rubber outsole delivers grip and reliable traction.</li> </ul> <p>*By reusing materials that have already been created, adidas helps to reduce waste and reliance on finite resources and reduce the footprint of the products.</p><hr /><p>From daily miles to tempo sessions and race-day efforts, this lightweight runner is built to help you move fast without giving up comfort. Inspired by the record-setting EVO 1, the adidas Adizero Evo SL pairs a breathable synthetic and textile upper with ultra-light Lightstrike Pro cushioning for a smooth, energetic ride. A streamlined shape, subtle stiffening element, and dependable Continental Rubber outsole keep the feel quick, efficient, and ready for repeat miles.</p><ul><li>Regular fit</li><li>Lace closure for a secure feel</li><li>Textile lining for added comfort</li><li>Lightstrike Pro midsole for lightweight cushioning and energy return</li><li>Small stiffening element for extra snap through transitions</li><li>Continental Rubber outsole for road-ready traction</li><li>Made with at least 20% recycled content</li></ul>  <p><strong>Size &amp; Fit Guidance</strong></p><p>For the best fit, most runners can start with their usual size. If you prefer a little extra room for long runs or thicker socks, a half size up may feel best. The fit is generally secure through the midfoot with enough forefoot space for many runners.</p>  <p><strong>Best For</strong></p><p>Best for daily training, long runs, tempo work, and runners who want one shoe that can also handle race day.</p>  <p><strong>Cushioning &amp; Road Feel</strong></p><p>Reviewers consistently call out the soft, bouncy ride and lightweight feel, with enough cushioning to stay comfortable over everything from short runs to half and full marathon training. The platform feels lively and responsive rather than bulky, giving you smooth landings with quick turnover.</p>  <p><strong>Break-In &amp; Durability</strong></p><p>Most runners find it comfortable right away, while some say it settles in even more after a few runs. The lightweight build has also earned praise for holding up through regular training mileage, especially in a road-running rotation.</p>",adidas,Apparel & Accessories > Shoes,Running Shoes,"footlocker-expansion-batch-2026-09, footlocker-source, new-arrivals, adidas, style:JH6208, women, Running, running",TRUE,Active,JH6208-6,197613211883,Color,White/White/Core Black,,Size,6,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,1,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black - primary view,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black,Shop adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black at Sneaker Head.,White,Women's,JH6208,https://www.footlocker.com/product/adidas-adizero-evo-sl-womens/JH6208.html
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-6-5,197613211890,Color,White/White/Core Black,,Size,6.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-7,197613211876,Color,White/White/Core Black,,Size,7,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-7-5,197613208197,Color,White/White/Core Black,,Size,7.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-8,197613211920,Color,White/White/Core Black,,Size,8,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-8-5,197613208203,Color,White/White/Core Black,,Size,8.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-9,197613211937,Color,White/White/Core Black,,Size,9,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-9-5,197613208210,Color,White/White/Core Black,,Size,9.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-10,197613211906,Color,White/White/Core Black,,Size,10,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-10-5,197613211869,Color,White/White/Core Black,,Size,10.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-11,197613208234,Color,White/White/Core Black,,Size,11,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-11-5,197613211852,Color,White/White/Core Black,,Size,11.5,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,JH6208-12,197613208241,Color,White/White/Core Black,,Size,12,,,,,150.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_03?wid=1600&hei=1600&fmt=png-alpha,2,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black - view 2,,,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_04?wid=1600&hei=1600&fmt=png-alpha,3,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black - view 3,,,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_05?wid=1600&hei=1600&fmt=png-alpha,4,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black - view 4,,,,,,,,
,adidas-adizero-evo-sl-women-white-white-core-black-jh6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/JH6208_06?wid=1600&hei=1600&fmt=png-alpha,5,adidas Adizero Evo SL Women's Running Shoes - White/White/Core Black - view 5,,,,,,,,
