Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Gender (product.metafields.custom.gender),Source SKU (product.metafields.custom.source_sku),Source URL (product.metafields.custom.source_url)
PUMA Speedcat Etoile Women's Sneakers - Pink,puma-speedcat-etoile-women-pink-40767303,"<p>The PUMA Speedcat Etoile-Mnt reimagines racing heritage through the lens of a chic ballet flat. These sleek kicks feature a premium leather base with a classic formstrip and embroidered branding for a sophisticated look that stays true to its motorsport roots. Designed with a low-vamp silhouette and secure ribbon lace-up closure, these shoes provide a snug fit and cushioned comfort for all-day wear.<br><ul><li>Leather upper with leather overlays provides durability and style</li><li>Embroidered PUMA branding on the toe and quarter panel adds detail</li><li>Closed mesh lining offers breathability for long-lasting comfort</li><li>OrthoLite footbed delivers responsive cushioning with every step</li><li>Rubber outsole ensures reliable traction and stability</li></ul><br><b>Material & Care</b><br><ul><li>68% leather/32% textile upper</li><li>Rubber outsole</li></ul><br><b>Size & Fit</b><br><ul><li>Low-vamp ballet flat design</li><li>Lace-up closure for a secure and adjustable fit</li></ul></p>",PUMA,Apparel & Accessories > Shoes,Lifestyle Sneakers,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, puma, style:40767303, women, everyday",TRUE,Active,40767303-6,199261916332,Color,Pink,,Size,6,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,1,PUMA Speedcat Etoile Women's Sneakers - Pink - primary view,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,PUMA Speedcat Etoile Women's Sneakers - Pink,Shop PUMA Speedcat Etoile Women's Sneakers - Pink at Sneaker Head.,Pink,Women's,40767303,https://www.footlocker.com/product/puma-speedcat-etoile-womens/40767303.html
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-6-5,199261916288,Color,Pink,,Size,6.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-7,199261916349,Color,Pink,,Size,7,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-7-5,199261916295,Color,Pink,,Size,7.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-8,199261916356,Color,Pink,,Size,8,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-8-5,199261916301,Color,Pink,,Size,8.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-9,199261916363,Color,Pink,,Size,9,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-9-5,199261916318,Color,Pink,,Size,9.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,40767303-10,199261916370,Color,Pink,,Size,10,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767303_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767303_03?wid=1600&hei=1600&fmt=png-alpha,2,PUMA Speedcat Etoile Women's Sneakers - Pink - view 2,,,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767303_04?wid=1600&hei=1600&fmt=png-alpha,3,PUMA Speedcat Etoile Women's Sneakers - Pink - view 3,,,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767303_05?wid=1600&hei=1600&fmt=png-alpha,4,PUMA Speedcat Etoile Women's Sneakers - Pink - view 4,,,,,,,,
,puma-speedcat-etoile-women-pink-40767303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767303_06?wid=1600&hei=1600&fmt=png-alpha,5,PUMA Speedcat Etoile Women's Sneakers - Pink - view 5,,,,,,,,
PUMA Speedcat Etoile Women's Sneakers - White Butter,puma-speedcat-etoile-women-white-butter-40767301,"<p>The PUMA Speedcat Etoile-Mnt reimagines racing heritage through the lens of a chic ballet flat. These sleek kicks feature a premium leather base with a classic formstrip and embroidered branding for a sophisticated look that stays true to its motorsport roots. Designed with a low-vamp silhouette and secure ribbon lace-up closure, these shoes provide a snug fit and cushioned comfort for all-day wear.<br><ul><li>Leather upper with leather overlays provides durability and style</li><li>Embroidered PUMA branding on the toe and quarter panel adds detail</li><li>Closed mesh lining offers breathability for long-lasting comfort</li><li>OrthoLite footbed delivers responsive cushioning with every step</li><li>Rubber outsole ensures reliable traction and stability</li></ul><br><b>Material & Care</b><br><ul><li>68% leather/32% textile upper</li><li>Rubber outsole</li></ul><br><b>Size & Fit</b><br><ul><li>Low-vamp ballet flat design</li><li>Lace-up closure for a secure and adjustable fit</li></ul></p>",PUMA,Apparel & Accessories > Shoes,Lifestyle Sneakers,"footlocker-clean-batch-2026-09, footlocker-source, new-arrivals, puma, style:40767301, women, everyday",TRUE,Active,40767301-6,199260773516,Color,White Butter,,Size,6,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,1,PUMA Speedcat Etoile Women's Sneakers - White Butter - primary view,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,PUMA Speedcat Etoile Women's Sneakers - White Butter,Shop PUMA Speedcat Etoile Women's Sneakers - White Butter at Sneaker Head.,White,Women's,40767301,https://www.footlocker.com/product/puma-speedcat-etoile-womens/40767301.html
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-6-5,199260773462,Color,White Butter,,Size,6.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-7,199260773523,Color,White Butter,,Size,7,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-7-5,199260773479,Color,White Butter,,Size,7.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-8,199260773530,Color,White Butter,,Size,8,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-8-5,199260773486,Color,White Butter,,Size,8.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-9,199260773547,Color,White Butter,,Size,9,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-9-5,199260773493,Color,White Butter,,Size,9.5,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,40767301-10,199260773554,Color,White Butter,,Size,10,,,,,110.00,,,TRUE,,shopify,8,DENY,300,g,TRUE,manual,,,,https://assets.footlocker.com/is/image/FLDM/40767301_01?wid=1600&hei=1600&fmt=png-alpha,FALSE,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767301_03?wid=1600&hei=1600&fmt=png-alpha,2,PUMA Speedcat Etoile Women's Sneakers - White Butter - view 2,,,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767301_04?wid=1600&hei=1600&fmt=png-alpha,3,PUMA Speedcat Etoile Women's Sneakers - White Butter - view 3,,,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767301_05?wid=1600&hei=1600&fmt=png-alpha,4,PUMA Speedcat Etoile Women's Sneakers - White Butter - view 4,,,,,,,,
,puma-speedcat-etoile-women-white-butter-40767301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.footlocker.com/is/image/FLDM/40767301_06?wid=1600&hei=1600&fmt=png-alpha,5,PUMA Speedcat Etoile Women's Sneakers - White Butter - view 5,,,,,,,,
